bookingStatus,status1Day,status1Month,status1Week,status2Days,labels,travelClass
46,62.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
35,19.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
1,41.1812942532521,40.13770644335892,1.0,41.076940084015035,1,1
4,30.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
7,37.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
5,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,1
41,41.1812942532521,40.13770644335892,17.0,41.076940084015035,1,5
12,35.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
99,39.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
58,7.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
2,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,1
11,61.0,45.0,66.0,41.076940084015035,0,5
181,38.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
31,17.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
107,46.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
19,19.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
101,58.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
39,45.0,9.0,42.39598732840549,41.076940084015035,0,1
32,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
121,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
17,78.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
17,78.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
92,39.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
102,35.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
52,41.1812942532521,40.13770644335892,1.0,41.076940084015035,0,5
52,15.0,90.0,1.0,41.076940084015035,0,5
53,23.0,7.0,17.0,41.076940084015035,0,5
18,41.1812942532521,40.13770644335892,21.0,41.076940084015035,0,3
18,41.1812942532521,40.13770644335892,21.0,41.076940084015035,0,3
64,32.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
48,55.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
86,7.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
11,2.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
3,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
36,41.1812942532521,80.0,42.39598732840549,41.076940084015035,0,5
29,25.0,11.0,12.0,41.076940084015035,0,5
4,41.1812942532521,40.13770644335892,42.39598732840549,3.0,0,3
116,55.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
141,1.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
18,41.1812942532521,2.0,11.0,5.0,1,1
84,55.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
268,27.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
6,26.0,2.0,3.0,41.076940084015035,0,3
103,41.1812942532521,40.13770644335892,39.0,41.076940084015035,0,5
39,41.1812942532521,40.13770644335892,9.0,41.076940084015035,0,3
2,23.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
85,41.1812942532521,40.13770644335892,11.0,41.076940084015035,0,3
95,47.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
3,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
57,14.0,18.0,24.0,41.076940084015035,0,3
5,2.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
46,33.0,12.0,18.0,41.076940084015035,0,3
102,31.0,39.0,42.0,41.076940084015035,0,5
1,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
7,1.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
25,3.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
82,41.1812942532521,7.0,42.39598732840549,41.076940084015035,0,5
27,35.0,11.0,13.0,41.076940084015035,0,3
26,41.1812942532521,40.13770644335892,12.0,41.076940084015035,1,5
107,31.0,65.0,72.0,41.076940084015035,0,5
6,41.1812942532521,40.13770644335892,2.0,5.0,1,5
45,26.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
111,31.0,3.0,42.39598732840549,41.076940084015035,0,5
85,64.0,20.0,42.39598732840549,41.076940084015035,0,3
75,61.0,10.0,42.39598732840549,41.076940084015035,0,3
119,26.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
199,17.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
140,12.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
6,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
28,10.0,20.0,42.39598732840549,41.076940084015035,0,5
57,41.1812942532521,12.0,23.0,41.076940084015035,0,1
170,15.0,56.0,84.0,41.076940084015035,0,5
23,41.1812942532521,40.13770644335892,42.39598732840549,8.0,1,5
5,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
3,1.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
6,46.0,35.0,52.0,41.076940084015035,0,5
11,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,1
69,59.0,69.0,42.39598732840549,41.076940084015035,0,5
45,41.1812942532521,40.13770644335892,14.0,41.076940084015035,0,5
18,41.1812942532521,40.13770644335892,42.39598732840549,4.0,1,3
20,47.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
31,5.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
86,32.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
22,10.0,2.0,42.39598732840549,41.076940084015035,0,3
88,63.0,28.0,42.39598732840549,41.076940084015035,0,5
51,41.1812942532521,40.13770644335892,12.0,41.076940084015035,0,3
65,41.1812942532521,40.13770644335892,42.39598732840549,61.0,1,5
76,47.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
143,26.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
22,68.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
1,1.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
11,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
14,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
17,43.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
39,64.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
33,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
14,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
11,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
4,41.1812942532521,1.0,42.39598732840549,41.076940084015035,1,3
4,39.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
30,41.1812942532521,40.13770644335892,6.0,41.076940084015035,0,3
143,27.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
80,3.0,9.0,42.39598732840549,41.076940084015035,0,3
106,21.0,34.0,42.39598732840549,41.076940084015035,0,5
33,41.1812942532521,40.13770644335892,17.0,32.0,1,5
89,41.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
89,25.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
36,23.0,17.0,42.39598732840549,41.076940084015035,0,3
42,19.0,40.13770644335892,17.0,41.076940084015035,0,1
76,41.1812942532521,40.13770644335892,52.0,52.0,0,5
4,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
87,10.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
13,5.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
15,16.0,6.0,42.39598732840549,41.076940084015035,0,3
90,41.1812942532521,40.13770644335892,22.0,41.076940084015035,0,5
90,16.0,40.13770644335892,22.0,41.076940084015035,0,5
10,2.0,40.13770644335892,42.39598732840549,8.0,0,1
195,22.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
18,41.1812942532521,40.13770644335892,42.39598732840549,1.0,1,5
161,39.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
81,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
83,7.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
103,42.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
25,41.1812942532521,40.13770644335892,42.39598732840549,16.0,0,5
10,41.1812942532521,6.0,42.39598732840549,41.076940084015035,0,1
81,3.0,25.0,42.39598732840549,41.076940084015035,0,5
5,41.1812942532521,40.13770644335892,2.0,41.076940084015035,0,1
25,7.0,58.0,78.0,8.0,0,5
139,41.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
32,61.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
156,59.0,62.0,42.39598732840549,41.076940084015035,0,5
95,30.0,44.0,42.39598732840549,41.076940084015035,0,5
95,30.0,44.0,42.39598732840549,41.076940084015035,0,5
53,91.0,2.0,25.0,41.076940084015035,0,5
5,41.1812942532521,40.13770644335892,42.39598732840549,48.0,0,5
94,41.1812942532521,18.0,42.39598732840549,41.076940084015035,0,3
209,78.0,40.13770644335892,130.0,41.076940084015035,0,5
37,41.1812942532521,40.13770644335892,81.0,12.0,0,5
92,31.0,22.0,47.0,63.0,0,5
62,9.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
32,41.1812942532521,40.13770644335892,23.0,41.076940084015035,0,3
32,41.1812942532521,40.13770644335892,23.0,41.076940084015035,0,3
1,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
58,41.1812942532521,40.13770644335892,21.0,41.076940084015035,0,3
24,11.0,8.0,11.0,18.0,0,3
24,41.1812942532521,40.13770644335892,42.39598732840549,18.0,0,3
100,7.0,28.0,42.39598732840549,66.0,0,5
13,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
18,8.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
11,8.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
13,46.0,9.0,42.39598732840549,41.076940084015035,0,5
120,41.1812942532521,40.13770644335892,61.0,41.076940084015035,0,5
28,1.0,40.13770644335892,9.0,18.0,0,3
26,41.1812942532521,40.13770644335892,42.39598732840549,18.0,0,5
231,54.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
235,58.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
79,41.1812942532521,21.0,26.0,51.0,0,5
63,41.0,19.0,42.39598732840549,41.076940084015035,0,3
63,41.1812942532521,24.0,42.39598732840549,41.076940084015035,0,3
25,41.1812942532521,40.13770644335892,78.0,41.076940084015035,0,5
149,49.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
159,26.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
149,20.0,58.0,42.39598732840549,41.076940084015035,0,5
3,30.0,1.0,42.39598732840549,41.076940084015035,0,3
1,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
17,41.1812942532521,4.0,4.0,41.076940084015035,0,1
5,3.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
119,43.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
4,50.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
49,8.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
144,81.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
3,7.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
129,18.0,29.0,42.39598732840549,41.076940084015035,0,3
129,41.1812942532521,29.0,42.39598732840549,41.076940084015035,0,3
5,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,1
67,47.0,8.0,19.0,41.076940084015035,0,3
36,15.0,18.0,20.0,27.0,0,5
321,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
314,120.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
110,20.0,103.0,12.0,41.076940084015035,0,5
46,12.0,40.13770644335892,27.0,40.0,0,5
43,49.0,23.0,24.0,15.0,0,3
2,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
70,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
70,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
10,47.0,5.0,42.39598732840549,41.076940084015035,0,5
24,41.1812942532521,40.13770644335892,107.0,5.0,0,5
22,41.1812942532521,40.13770644335892,11.0,5.0,1,3
3,1.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
25,14.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
196,88.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
13,41.1812942532521,40.13770644335892,4.0,41.076940084015035,0,5
73,35.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
129,23.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
15,41.1812942532521,2.0,5.0,12.0,1,3
124,19.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
31,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
115,30.0,40.13770644335892,51.0,41.076940084015035,0,5
16,41.1812942532521,40.13770644335892,42.39598732840549,6.0,1,3
16,9.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
6,47.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
9,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
15,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
14,5.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
105,4.0,18.0,42.39598732840549,41.076940084015035,0,5
15,4.0,6.0,42.39598732840549,41.076940084015035,0,5
42,41.1812942532521,40.13770644335892,43.0,41.076940084015035,0,5
56,31.0,40.13770644335892,92.0,41.076940084015035,0,5
63,41.1812942532521,40.13770644335892,42.39598732840549,39.0,0,5
46,49.0,32.0,35.0,70.0,0,5
24,12.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
74,23.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
165,63.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
70,29.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
47,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
34,41.1812942532521,70.0,71.0,17.0,0,5
69,6.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
36,41.1812942532521,8.0,42.39598732840549,41.076940084015035,0,3
78,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
19,41.1812942532521,40.13770644335892,12.0,41.076940084015035,0,3
135,6.0,36.0,37.0,41.076940084015035,0,5
146,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
6,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
124,55.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
91,41.1812942532521,15.0,42.39598732840549,41.076940084015035,0,5
45,19.0,22.0,42.39598732840549,41.076940084015035,0,5
112,23.0,33.0,42.39598732840549,41.076940084015035,0,5
69,23.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
32,61.0,63.0,73.0,41.076940084015035,0,5
69,33.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
1,32.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
79,47.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
78,47.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
6,34.0,6.0,42.39598732840549,41.076940084015035,0,3
2,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
132,7.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
7,43.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
140,14.0,54.0,42.39598732840549,41.076940084015035,0,5
30,41.1812942532521,40.13770644335892,20.0,41.076940084015035,0,1
1,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
13,41.1812942532521,40.13770644335892,42.39598732840549,5.0,0,5
185,29.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
11,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
91,39.0,22.0,38.0,50.0,0,5
1,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
46,38.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
226,40.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
33,41.1812942532521,40.13770644335892,20.0,41.076940084015035,0,5
11,41.1812942532521,40.13770644335892,8.0,41.076940084015035,0,0
22,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
83,26.0,30.0,44.0,41.076940084015035,0,5
79,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
47,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
82,33.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
16,42.0,11.0,2.0,41.076940084015035,0,1
4,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
100,45.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
17,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
39,20.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
22,63.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
1,25.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
36,41.1812942532521,40.13770644335892,11.0,41.076940084015035,0,5
26,23.0,40.13770644335892,57.0,41.076940084015035,0,5
135,28.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
122,41.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
142,1.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
12,41.1812942532521,40.13770644335892,1.0,41.076940084015035,0,3
25,41.1812942532521,40.13770644335892,42.39598732840549,13.0,0,5
98,41.1812942532521,40.13770644335892,33.0,63.0,0,5
70,9.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
145,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
142,23.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
14,7.0,8.0,8.0,41.076940084015035,0,0
8,41.1812942532521,40.13770644335892,42.39598732840549,1.0,0,3
163,14.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
19,33.0,12.0,42.39598732840549,41.076940084015035,0,1
27,23.0,40.0,52.0,87.0,0,5
5,4.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
462,41.1812942532521,41.0,42.39598732840549,41.076940084015035,0,5
77,42.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
69,41.1812942532521,40.13770644335892,42.39598732840549,42.0,0,5
1,39.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
38,41.1812942532521,13.0,42.39598732840549,41.076940084015035,0,1
21,37.0,12.0,2.0,41.076940084015035,0,3
21,41.1812942532521,40.13770644335892,10.0,41.076940084015035,0,3
3,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,1
53,20.0,2.0,42.39598732840549,41.076940084015035,0,3
107,41.0,44.0,58.0,41.076940084015035,0,5
32,41.1812942532521,40.13770644335892,49.0,41.076940084015035,0,5
9,12.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
29,10.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
33,4.0,7.0,42.39598732840549,41.076940084015035,0,5
19,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
126,22.0,57.0,5.0,41.076940084015035,0,5
133,41.1812942532521,27.0,30.0,74.0,0,5
56,41.1812942532521,40.13770644335892,42.39598732840549,23.0,0,5
10,41.1812942532521,40.13770644335892,42.39598732840549,3.0,0,3
14,56.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
118,64.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
44,38.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
405,104.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
180,23.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
63,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
3,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
395,94.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
616,313.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
616,313.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
424,214.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
247,23.0,26.0,42.39598732840549,41.076940084015035,0,5
53,28.0,28.0,36.0,41.076940084015035,0,3
501,41.1812942532521,40.13770644335892,368.0,41.076940084015035,0,5
78,62.0,13.0,13.0,37.0,0,3
188,39.0,52.0,14.0,107.0,0,5
84,41.1812942532521,40.13770644335892,2.0,33.0,1,3
51,41.1812942532521,40.13770644335892,10.0,12.0,1,3
46,41.1812942532521,40.13770644335892,42.39598732840549,12.0,1,5
1,41.1812942532521,40.13770644335892,42.39598732840549,1.0,0,3
47,43.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
162,7.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
187,53.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
77,27.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
565,49.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
467,163.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
50,11.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
403,41.1812942532521,149.0,42.39598732840549,41.076940084015035,0,5
403,36.0,149.0,42.39598732840549,41.076940084015035,0,5
272,41.1812942532521,84.0,42.39598732840549,41.076940084015035,0,5
54,41.1812942532521,7.0,42.39598732840549,41.076940084015035,1,5
350,41.1812942532521,145.0,42.39598732840549,41.076940084015035,0,5
350,41.1812942532521,145.0,42.39598732840549,41.076940084015035,0,5
153,41.1812942532521,40.13770644335892,14.0,41.076940084015035,0,5
72,41.1812942532521,21.0,25.0,41.076940084015035,0,1
86,12.0,29.0,41.0,41.076940084015035,0,1
143,79.0,104.0,112.0,125.0,0,5
256,41.1812942532521,40.13770644335892,42.39598732840549,190.0,0,5
290,41.1812942532521,40.13770644335892,42.39598732840549,136.0,0,5
110,41.1812942532521,40.13770644335892,42.39598732840549,78.0,0,5
72,41.1812942532521,40.13770644335892,42.39598732840549,52.0,0,5
379,152.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
10,22.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
42,21.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
5,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
37,17.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
209,29.0,37.0,42.39598732840549,41.076940084015035,0,5
14,41.1812942532521,4.0,42.39598732840549,41.076940084015035,0,1
316,116.0,133.0,42.39598732840549,41.076940084015035,0,5
185,41.1812942532521,40.13770644335892,36.0,67.0,0,5
8,41.1812942532521,40.13770644335892,42.39598732840549,6.0,0,1
6,41.1812942532521,40.13770644335892,42.39598732840549,5.0,0,1
4,41.1812942532521,40.13770644335892,42.39598732840549,4.0,0,1
41,41.1812942532521,40.13770644335892,42.39598732840549,32.0,0,5
277,64.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
23,22.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
195,27.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
23,22.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
195,27.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
90,37.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
21,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
342,146.0,163.0,42.39598732840549,41.076940084015035,0,5
12,6.0,8.0,42.39598732840549,41.076940084015035,0,1
68,41.1812942532521,51.0,42.39598732840549,41.076940084015035,0,3
68,29.0,47.0,42.39598732840549,41.076940084015035,0,3
121,59.0,77.0,42.39598732840549,41.076940084015035,0,5
143,23.0,12.0,30.0,41.076940084015035,0,3
60,10.0,18.0,28.0,41.076940084015035,0,1
60,41.1812942532521,40.13770644335892,46.0,41.076940084015035,0,1
360,41.1812942532521,164.0,242.0,41.076940084015035,0,5
26,41.1812942532521,40.13770644335892,42.39598732840549,16.0,0,1
206,41.1812942532521,40.13770644335892,42.39598732840549,119.0,0,5
42,41.1812942532521,40.13770644335892,42.39598732840549,1.0,0,3
49,41.1812942532521,40.13770644335892,42.39598732840549,6.0,1,3
21,41.1812942532521,40.13770644335892,42.39598732840549,96.0,1,5
18,31.0,40.13770644335892,42.39598732840549,41.076940084015035,0,1
57,25.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
68,41.1812942532521,58.0,42.39598732840549,41.076940084015035,0,5
244,3.0,69.0,42.39598732840549,41.076940084015035,0,5
127,32.0,40.13770644335892,40.0,41.076940084015035,0,5
18,1.0,2.0,7.0,41.076940084015035,0,3
84,55.0,12.0,24.0,36.0,0,3
5,41.1812942532521,40.13770644335892,42.39598732840549,3.0,0,1
173,66.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
148,42.0,54.0,42.39598732840549,41.076940084015035,0,5
3,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
34,46.0,2.0,7.0,23.0,0,1
54,41.1812942532521,40.13770644335892,78.0,9.0,1,5
45,41.1812942532521,40.13770644335892,42.39598732840549,35.0,0,5
91,49.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
57,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
57,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,3
54,20.0,30.0,36.0,41.076940084015035,0,1
36,3.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
10,5.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
77,41.1812942532521,40.13770644335892,38.0,41.076940084015035,0,3
76,41.1812942532521,40.13770644335892,37.0,41.076940084015035,0,3
31,41.1812942532521,40.13770644335892,42.39598732840549,8.0,0,5
5,16.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
81,8.0,10.0,42.39598732840549,41.076940084015035,0,5
126,27.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
41,25.0,23.0,42.39598732840549,41.076940084015035,0,3
22,29.0,18.0,42.39598732840549,41.076940084015035,0,3
33,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
16,29.0,39.0,42.39598732840549,41.076940084015035,0,5
63,40.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
2,12.0,40.13770644335892,1.0,41.076940084015035,0,1
30,41.1812942532521,40.13770644335892,2.0,41.076940084015035,0,5
9,41.1812942532521,40.13770644335892,42.39598732840549,11.0,1,1
7,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
6,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
28,41.1812942532521,40.13770644335892,13.0,41.076940084015035,0,5
28,41.1812942532521,40.13770644335892,13.0,41.076940084015035,0,5
45,41.1812942532521,40.13770644335892,121.0,41.076940084015035,0,5
69,64.0,10.0,13.0,42.0,0,5
61,47.0,25.0,32.0,41.076940084015035,0,5
5,2.0,2.0,2.0,3.0,0,5
61,15.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
32,14.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
1,41.1812942532521,40.13770644335892,42.39598732840549,41.076940084015035,1,5
43,41.1812942532521,40.13770644335892,42.39598732840549,37.0,0,5
27,39.0,40.13770644335892,76.0,5.0,0,5
23,41.1812942532521,40.13770644335892,42.39598732840549,19.0,0,3
11,7.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
150,30.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
56,59.0,14.0,42.39598732840549,41.076940084015035,0,3
16,41.1812942532521,40.13770644335892,4.0,41.076940084015035,1,3
45,63.0,40.13770644335892,42.39598732840549,41.076940084015035,0,3
64,122.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
15,5.0,8.0,42.39598732840549,41.076940084015035,0,5
237,30.0,40.13770644335892,42.39598732840549,41.076940084015035,0,5
